"Word","WordOrder","Participant","Position","Filename","Vowel","Notes","vowel","penult","ult","focus","final","condition","tex_position","answer_1","answer_2","answer_3","answer_4","notes","Duration","f0.1","f0.2","f0.3","f0.4","f0.5","f0.6","f0.7","H1H2","Intensity","SpectralBalance","PositionFactor","FinalFactor","FocusFactor","poly0","poly1","poly2","poly3","Factor1","Factor2","Factor3"
"pipis",13,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","bottom","kidau","kanan","pucuk","bawah","",0.0423360329357934,245.624057304157,241.307864290035,238.627144354863,236.14891194365,235.248903012652,234.21392894467,232.099695870492,2.26387073457786,76.3410360569887,40.3266067626414,"Initial","sentence medial","no focus",252.167138753311,-7.68535401999731,1.28400177245939,-0.08478290961358,-0.026313847914314,-0.616870374335532,-0.0798159436155343
"pipis",13,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","bottom","kidau","kanan","pucuk","bawah","",0.0786851521231,246.896845774402,238.811906398827,237.611199598017,238.5743688916,239.562823157095,239.645224346334,237.626067223748,3.95882227126533,78.4856959196178,34.2326451891358,"Final","sentence medial","no focus",260.58679616394,-18.0984875000981,4.45660931859171,-0.334881112701081,-0.943648231119606,-0.387138979243076,0.155281681248874
"pipis",140,"S4_",1,"PSE-20150315_S4_F.WAV","i","","i","light","heavy","yes","no","a","right","alap","pipis",NA,NA,"",0.083026292030695,226.349898523613,236.327511734739,235.281236379648,231.432777950819,230.195925288032,229.468262712391,227.954315524462,5.62871805963877,72.2252532076918,31.0262446775494,"Initial","sentence medial","focus",212.216588553977,19.7541192314684,-5.11920102119888,0.376360475411473,2.05483079748907,0.0999588831110881,0.393764629825099
"pipis",140,"S4_",2,"PSE-20150315_S4_F.WAV","i","","i","light","heavy","yes","no","a","right","alap","pipis",NA,NA,"",0.117852858109813,250.382322210546,256.135001886147,258.086901063203,262.72082968999,271.2917393602,279.475452334085,279.01352872347,-6.36264226904275,79.9261498696549,32.0343530214115,"Final","sentence medial","focus",253.526429542855,-4.56495128317521,2.73278948971683,-0.219835617555856,-0.316468400742832,-1.96617152116229,1.22487859810622
"pipis",147,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.0675605987023573,257.973441469682,253.605691299037,252.886997236444,253.083683043551,253.275050276274,253.031761739888,251.223867696086,7.87989497910923,74.6776759738322,34.5954591889029,"Initial","sentence final","no focus",265.314367436662,-9.66997605304066,2.36844278852653,-0.182324923729909,-0.251959602617372,0.30452332285132,0.200592939591637
"pipis",147,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.0942851917714052,213.520550113439,201.412826785798,192.871861059908,185.216023601743,181.582057117407,179.269947967132,174.834531314148,8.48292745650111,74.0755189746363,34.1750983228205,"Final","sentence final","no focus",230.666332343309,-19.4984103234813,2.67432103888671,-0.145926001058994,-0.555918317210325,0.296872383485309,-1.12921490264377
"pipis",148,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","left","kidau","kanan","pucuk","bawah","",0.0737261011038299,249.267956822817,247.18898143782,246.402456921087,246.292158141433,245.993560383652,243.231990245139,235.134127575837,8.84930444914163,71.468496771027,34.3620430444503,"Initial","sentence final","no focus",256.037846617556,-9.09368339537018,2.77566785697038,-0.271331708801777,-0.343071590873931,0.482749677583758,0.622419959576422
"pipis",148,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","left","kidau","kanan","pucuk","bawah","",0.0915129663153493,205.627170957595,197.676559267659,190.809780759876,184.206112840797,179.569508528,176.112418410502,170.422516825287,8.82356440196264,72.2797160861379,35.9424782573671,"Final","sentence final","no focus",216.213484417621,-11.5221376944848,1.18443891546774,-0.0666733623131911,-0.0473284796607967,0.410107530212226,-0.735772117341553
"pipis",149,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","bottom","kidau","kanan","pucuk","bawah","",0.0721433193193661,250.471891123158,250.220853769302,250.419578843381,250.894505299194,251.41114712369,250.95577182256,247.386581537412,10.987836120503,73.4293432640429,34.7553135263272,"Initial","sentence final","no focus",253.20851278988,-3.83915908370299,1.36848154697167,-0.13366099775869,0.128869763074286,0.856567184157828,0.51792108868484
"pipis",149,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","bottom","kidau","kanan","pucuk","bawah","",0.106427763842248,226.958100028668,216.53731109807,206.832125595261,196.427833053125,184.839539227482,176.656249740354,170.294968110966,7.04418778343596,71.1310851070446,32.0877596792288,"Final","sentence final","no focus",234.193662150447,-6.20323509170162,-1.43280272143769,0.144736550216475,0.611061491955713,0.127706337981155,-1.35634682073091
"pipis",14,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","left","kidau","kanan","pucuk","bawah","",0.0215956531642263,244.588658715141,242.115397023241,239.64213533134,237.169388616982,235.169920112961,233.170451608929,231.170983104897,7.48335042139714,74.4509098977422,44.6051911357655,"Initial","sentence medial","no focus",247.332880076208,-2.7782210858806,0.0678441389385784,-1.43049320256234e-05,0.402678303673715,0.265059232887089,-0.0727599658819904
"pipis",14,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","left","kidau","kanan","pucuk","bawah","",0.0669547062863529,258.002620935202,252.120075631055,251.913504463294,253.138061787559,253.811087016342,252.539755605554,249.026256672056,4.61742721759085,79.262544251158,35.693347573918,"Final","sentence medial","no focus",268.459609482921,-14.2422263343129,3.82904662603029,-0.313711855297023,-0.718713546171829,-0.247336040482793,0.422915809896772
"pipis",150,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","right","kidau","kanan","pucuk","bawah","",0.0584346094212833,248.219548160901,245.954901898169,245.160564103679,244.675276525762,244.164617678107,243.290507750952,239.603201336211,7.53915928266409,71.3543632284511,36.0852395118512,"Initial","sentence final","no focus",252.910218921188,-6.07312728545207,1.5619675129807,-0.137666840330581,-0.00171642295251892,0.272178500499765,0.30800120432559
"pipis",150,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","no","yes","d","right","kidau","kanan","pucuk","bawah","",0.090793559799522,223.810466876655,212.597462742498,204.570194835274,197.37684608096,190.561164845553,185.023853660367,179.280663172682,8.8077233385205,71.1546920891829,34.8136151861756,"Final","sentence final","no focus",236.735807255014,-14.4597129680179,1.46517614975888,-0.0818656842255781,-0.186133853190579,0.384200568915908,-1.00127965020341
"pipis",153,"S2_",1,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","yes","no","a","right","kabah","pipis",NA,NA,"",0.0639694919750582,242.670289597288,237.830338763456,235.090590271196,232.79462609402,230.86955970141,229.483536231985,228.99155981595,9.96335099572328,74.1552330870091,34.901686205527,"Initial","sentence medial","focus",248.101127854986,-6.26345951789229,0.718516664458977,-0.030858241113356,0.209358528450542,0.645525891413439,-0.267893511424476
"pipis",153,"S2_",2,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","yes","no","a","right","kabah","pipis",NA,NA,"",0.178489421814675,261.203796036762,261.339414011845,266.910051414064,270.126736573272,271.286028800539,271.768403976797,261.410924972623,-0.0163898741782731,79.9117030281392,29.4575784135589,"Final","sentence medial","focus",265.479042668704,-7.89033159838263,3.88949873506992,-0.405495511543498,-0.64421496061483,-0.928981467975766,1.58595066890564
"pipis",156,"S4_",1,"PSE-20150315_S4_F.WAV","i","","i","light","heavy","yes","no","a","right","itik","pipis",NA,NA,"",0.0747499870009278,258.101579519308,257.989155354852,254.932674555395,253.609225310253,253.689541432885,253.491344611574,252.599851573115,6.20148461230379,76.5064400637227,30.1266295619724,"Initial","sentence medial","focus",260.383772232018,-1.94018661609271,0.0774471489000426,0.00664488665541623,0.417618115865562,0.0663732822603243,0.0645367874802923
"pipis",156,"S4_",2,"PSE-20150315_S4_F.WAV","i","","i","light","heavy","yes","no","a","right","itik","pipis",NA,NA,"",0.0925948561281302,274.221796384195,278.830354865979,283.342176017698,290.536960134644,299.296418453494,307.560768184741,313.309404616411,-4.84964206900902,84.074501909694,30.8694428606759,"Final","sentence medial","focus",274.741671227781,-2.1923362706488,2.19416323424349,-0.155473542287277,-0.112098186482396,-1.70475362391612,1.21233252920276
"pipis",15,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","right","kidau","kanan","pucuk","bawah","",0.0442462919164939,234.113201852274,231.149285806523,229.038770068394,227.132922789021,226.035445493986,224.985040112872,224.12958299116,1.07920814935415,77.4106566381155,37.34330589591,"Initial","sentence medial","no focus",237.862692597802,-4.20944473050368,0.479868416422426,-0.0226680164737482,0.223078157868084,-0.790563459326097,-0.00759451810542561
"pipis",15,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","no","c","right","kidau","kanan","pucuk","bawah","",0.0941111605843048,236.490046201992,231.845286525912,230.627574332389,230.230409286924,230.058794547445,229.882773002124,229.212946429838,1.95274405388512,79.8195223140202,33.5295655815485,"Final","sentence medial","no focus",243.346828727359,-8.77695902884821,1.88591428985433,-0.131827957317274,-0.179449881161082,-0.668755927367756,0.103243303685071
"pipis",164,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","right","kidau","kanan","pucuk","bawah","",0.0586784011463806,223.187764120453,223.823970515791,224.066344564285,223.954713421838,223.399652003808,222.249863992308,219.970693393489,2.29840185644404,78.9922723264208,43.8247785030006,"Initial","sentence medial","no focus",222.646923639916,0.542874278130921,0.0584648831212763,-0.027118656750108,0.434779190055172,-0.548851096255713,0.495813762730766
"pipis",164,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","right","kidau","kanan","pucuk","bawah","",0.0724364339534986,239.143585459446,239.81409393953,241.72509023897,243.993890865791,247.903751581968,253.14819175093,257.266737843671,1.6080570787944,81.5292523426948,33.2544185008512,"Final","sentence medial","no focus",240.38511464895,-2.00959911953926,0.905934728029115,-0.0386001880603565,0.221590400674641,-0.675883936636936,0.468343388363364
"pipis",165,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","left","kidau","kanan","pucuk","bawah","",0.0721488044875969,225.686336668135,223.429728057743,223.783667291474,223.567516689903,222.455965911461,221.201769839975,219.899431591853,1.36226451585931,80.8590793138266,44.0560644734811,"Initial","sentence medial","no focus",227.675334625138,-2.88580733367388,0.683508908685061,-0.0619790410694672,0.210273506653219,-0.727289174127357,0.332481275833786
"pipis",165,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","left","kidau","kanan","pucuk","bawah","",0.0568522381652201,238.091607625638,242.329887675438,244.357652512719,246.341367647317,248.721077338162,252.085429789589,254.491157606836,2.22708826288082,83.4618607903387,36.5150586457519,"Final","sentence medial","no focus",233.670443703942,5.36783245803716,-0.780287608862517,0.0633495289334431,0.757717347455075,-0.527429143578795,0.671629932866342
"pipis",166,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","bottom","kidau","kanan","pucuk","bawah","",0.0732317912038525,224.571282620663,219.573967321678,220.195413508077,220.023143921271,218.879754856398,216.994510202381,215.100555072474,3.62740535183911,77.9934755112435,46.4140538693942,"Initial","sentence medial","no focus",230.04225330935,-7.69511096970594,1.87093139820403,-0.154878104922582,-0.143288530035852,-0.384476895574637,0.264080464159474
"pipis",166,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","bottom","kidau","kanan","pucuk","bawah","",0.0923467169461674,226.559432966239,229.169185117801,231.812692504889,235.788868778948,241.334949247456,245.947955360081,248.847389475909,-1.09940282173513,82.4186399159403,37.670970265744,"Final","sentence medial","no focus",227.434858837048,-2.01871154635074,1.50954387074836,-0.111474179866022,0.0599828989282633,-1.10705938036019,0.86022701471071
"pipis",166,"S2_",1,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","yes","no","a","right","alap","pipis",NA,NA,"",0.0824541312605334,235.186574024979,230.680431049456,227.35755736843,225.273761238356,224.13186769526,223.736813602127,224.207317900092,4.90780287874836,75.2136121262435,33.2767441988311,"Initial","sentence medial","focus",241.100114047538,-6.65340852492999,0.762913233377624,-0.0224985834552186,0.1479368109344,-0.186477405771019,-0.283592495804835
"pipis",166,"S2_",2,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","yes","no","a","right","alap","pipis",NA,NA,"",0.174210815759125,256.778806338081,259.917088539541,265.235585142026,268.088701139681,277.111888376613,284.527172707201,282.484821290166,0.0728804702372869,79.1347694534514,33.0050055777043,"Final","sentence medial","focus",261.187581040696,-7.04816729364778,3.55680168608483,-0.299454790282274,-0.498518610065648,-0.922738393227266,1.2971758895785
"pipis",167,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","top","kidau","kanan","pucuk","bawah","",0.0872960326446446,218.581536392596,219.577939978312,219.953948061934,219.796556660471,219.456151741746,218.566815136966,216.794400754466,-0.222184744526089,82.4245556714878,42.6850242473267,"Initial","sentence medial","no focus",217.431351808903,1.35755371660419,-0.151748035391981,-0.00772817990544399,0.477820788805595,-0.95793381035081,0.521936175344475
"pipis",167,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","no","no","c","top","kidau","kanan","pucuk","bawah","",0.0715293036932962,240.713203439455,240.349689790026,242.336336830312,246.375908235758,251.584323490415,256.500679399547,262.262087167855,0.381641539717315,82.659048820549,33.7845463217431,"Final","sentence medial","no focus",244.069585458418,-5.12645692422334,1.8501598843525,-0.106947015034001,-0.0649546604324642,-0.891633094778223,0.531647252639423
"pipis",174,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.0334660622754654,222.931640241243,217.542811496622,212.702210568949,210.128403395099,207.554596221109,204.782484393886,201.962112265828,4.7180714591851,75.3408452563857,42.1376670677831,"Initial","sentence final","no focus",230.82813504585,-9.03690671023632,1.29653751524131,-0.0850440701344105,-0.0436079402305067,-0.231597634312843,-0.284321563687957
"pipis",174,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.0924499970360557,202.288674376079,191.379312563536,187.203412024687,182.989518851794,177.403535111661,172.46707787941,168.853103833103,7.19769297254491,74.1462005361139,40.0298432728899,"Final","sentence final","no focus",213.358554200133,-13.5132207149042,1.93079553229476,-0.131207192939553,-0.272971747973754,0.136955789839364,-0.591971130843567
"pipis",175,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","left","kidau","kanan","pucuk","bawah","",0.0284140499875321,225.176099182077,221.603648660089,218.453332896002,215.304542704178,213.534225365937,211.763908027811,209.30438814568,2.85382680008791,76.7045029518532,41.3353663212137,"Initial","sentence final","no focus",230.052214005745,-5.29616399546783,0.552163708449569,-0.0309128576126076,0.192491453188556,-0.511146802533197,-0.132316606142467
"pipis",175,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","left","kidau","kanan","pucuk","bawah","",0.115841896103575,200.872574559859,193.546650940021,189.528352410383,187.847583345351,186.647384105149,184.618883017602,175.063427483891,7.49823896573768,76.0811861198999,41.7165551754657,"Final","sentence final","no focus",216.293449209883,-19.42814538431,4.66397584575671,-0.388900301342078,-1.01185636231516,0.180105707575831,0.13178731097209
"pipis",176,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","kace","pipis",NA,NA,"",0.0722621447916936,267.11860708719,263.827518757278,262.445916982612,262.076706359305,262.407007101772,262.909151820807,261.691161425763,5.89704043105552,75.3523876734422,32.3369290773239,"Initial","sentence final","focus",273.301211007999,-7.75697683289369,1.74223776797184,-0.124171356780994,-0.0857929757501067,-0.0115029653913249,0.134907193275599
"pipis",176,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","kace","pipis",NA,NA,"",0.0981227557808779,246.266493456739,233.585464841021,221.760852177179,211.165674608572,202.99556732919,194.488440884347,183.883741716606,4.13465567443978,77.2027985236499,25.3464320522941,"Final","sentence final","focus",263.102306065287,-18.3253836041085,1.88561453698195,-0.125567859318606,-0.438766704996897,-0.406596327599837,-1.19327672163122
"pipis",176,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","bottom","kidau","kanan","pucuk","bawah","",0.0413925313996515,224.014296630816,217.571670500484,214.830284551074,212.363053047671,210.644829200993,208.903884141117,206.821392081185,2.88669105204255,78.4145431311337,37.9344068796639,"Initial","sentence final","no focus",232.418240266492,-10.2484217194711,1.78346963855047,-0.12054619000508,-0.191862534416331,-0.534369178680481,-0.172945049001241
"pipis",176,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","bottom","kidau","kanan","pucuk","bawah","",0.114875901749656,204.347361270821,196.949825165831,193.853873364423,190.821567785618,188.36264099213,180.17978357653,171.411655237025,5.08873238166531,76.7104047795815,39.0978261098443,"Final","sentence final","no focus",215.335061982453,-14.1140093152493,3.1874210279613,-0.296512002005606,-0.603412889024436,-0.183085026744509,0.178998141832553
"pipis",177,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","right","kidau","kanan","pucuk","bawah","",0.0489814117329388,216.749386823922,209.63204525896,205.342266239456,202.695249489527,201.750236939342,200.605890940432,199.113985636584,1.31516138498385,76.7736583697953,36.6924083837921,"Initial","sentence final","no focus",227.545497230901,-12.8773683773851,2.23500531823231,-0.139367154685998,-0.362474843064272,-0.812233393787896,-0.330367558805586
"pipis",177,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","no","yes","d","right","kidau","kanan","pucuk","bawah","",0.111535985753108,196.870059700786,187.989865320194,183.362673891363,180.565728090054,176.332180827817,171.170539791514,164.804600117986,6.44752844173069,74.7333124456958,38.1646297208102,"Final","sentence final","no focus",208.928068588448,-14.913882587083,2.82218774181155,-0.228212249738162,-0.515014566363288,0.0191078421765597,-0.240014753860083
"pipis",180,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","mamang","pipis",NA,NA,"",0.0737789862637328,263.587845954926,260.447245536628,259.047833417498,258.492087760781,258.503761489727,258.651223103837,256.732289421589,7.73425495887038,75.2585477888798,30.1393434042429,"Initial","sentence final","focus",269.535835629364,-7.45128455537031,1.68345811851757,-0.125429504799306,-0.0510718924367108,0.29167494864021,0.149541517590209
"pipis",180,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","mamang","pipis",NA,NA,"",0.0946379666734174,215.701681661812,202.268482573454,193.177116357379,182.564606559344,175.085033152407,172.826046222231,170.687653208395,7.79717122302976,74.6669224650843,29.5938501358572,"Final","sentence final","focus",229.084003266792,-13.9302921227576,0.313429151268031,0.0700136417438354,0.0871989246990716,0.19557942840947,-1.65909413488742
"pipis",188,"S16",1,"PSE-20150318-S16_F.WAV","i","","i","light","heavy","yes","no","a","right","kabah","pipis",NA,NA,"",0.0631145222480427,243.775545898382,239.091942218916,231.8337205914,228.707655080766,226.719835212421,223.621009374549,219.839897718372,9.2284204693093,79.1872139586821,31.5288908168811,"Initial","sentence medial","focus",253.213434535491,-10.295693596881,1.44534725161702,-0.0930786099073288,-0.0650107503661255,0.498651456927476,-0.390419212574407
"pipis",188,"S16",2,"PSE-20150318-S16_F.WAV","i","","i","light","heavy","yes","no","a","right","kabah","pipis",NA,NA,"",0.0820504178725514,254.633814705778,256.44934129569,260.066329566748,264.437010205178,269.30309702459,274.666046827633,280.290138622351,4.03408181509037,79.4749403365313,23.3589528397419,"Final","sentence medial","focus",254.078588219275,-0.406159272503445,0.941471667807795,-0.0499208075892223,0.279668006065898,-0.257773229949508,0.714054651690802
"pipis",189,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","pipis","ibik",NA,NA,"",0.0513949576668438,224.071355668838,216.381229171728,215.393976136771,214.626772232465,213.781836336885,212.43967834864,209.834400203207,5.7023844419757,76.9939179055599,36.4725894685482,"Initial","sentence final","focus",234.716066121355,-13.9913256057725,3.17411510242609,-0.241201801184915,-0.556401953456523,-0.0850510924230288,0.0427260351012836
"pipis",189,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","pipis","ibik",NA,NA,"",0.120947634780123,230.328765174274,229.102072663579,226.175658788006,222.608613538944,219.403163092049,217.183877277452,217.283669126372,-1.92849037940992,81.7030812603089,35.1437643752848,"Final","sentence final","focus",229.028868677229,2.9015800092385,-1.75220725297394,0.156822084282837,0.847521130848847,-1.25286879799396,-0.16948358752223
"pipis",189,"S16",2,"PSE-20150318-S16_F.WAV","i","penult irregular waveform","i","light","heavy","yes","no","a","right","alap","pipis",NA,NA,"",0.103753610874264,249.896789447398,253.237691066485,258.771255913069,264.706790113321,271.064011512931,280.818414406748,288.018265430886,7.85621970374869,78.4266357342196,20.0814591568707,"Final","sentence medial","focus",248.314417145225,0.570346601903421,1.0749808862615,-0.0486667487954672,0.328391702635397,0.377881739531723,0.847895453201895
"pipis",191,"S16",1,"PSE-20150318-S16_F.WAV","i","irregular wavelength","i","light","heavy","yes","no","a","right","pipis","itik",NA,NA,"",0.0632994026548204,NA,NA,NA,233.565469648659,228.38552752449,224.121091578381,220.815896497378,9.86238477194823,78.5520439524777,31.8688188874243,"Initial","sentence medial","focus",262.565606185016,-8.76032545187205,0.348416371415072,0.00728911450766221,0.211690526597413,0.59723438448463,-0.790028722945839
"pipis",191,"S16",2,"PSE-20150318-S16_F.WAV","i","irregular wavelength","i","light","heavy","yes","no","a","right","pipis","itik",NA,NA,"",0.129885730969818,247.945199006186,248.227841646155,249.512984939907,252.447612904078,256.519534722385,259.535044386983,262.199969891517,2.58023192854147,78.423739821443,24.8236391589761,"Final","sentence medial","focus",250.75051784689,-4.21257274629144,1.62487285415024,-0.112749489943744,0.0128578697888729,-0.522053602813945,0.585250722402292
"pipis",194,"S5_",1,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","ibik","pipis",NA,NA,"",0.0658234215713946,291.647366277518,290.766350953543,290.305804647653,289.734931564021,289.693490485726,289.851584733659,289.058854157238,12.4539552062231,73.821206322759,32.4264239661532,"Initial","sentence final","focus",293.327039781247,-2.01087749216167,0.408494990412905,-0.0294842149574664,0.403846458804066,1.09853475867851,0.19190505250383
"pipis",194,"S5_",2,"PSE-20150315_S5_F.WAV","i","","i","light","heavy","yes","yes","b","right","ibik","pipis",NA,NA,"",0.10360504494065,247.388419418176,229.927683264884,210.001522345398,196.121270883112,186.876906145336,181.647915589592,172.010035975964,6.11046209867683,74.1386584787047,29.1274100183348,"Final","sentence final","focus",274.211851490542,-28.4834816816226,2.7755225695008,-0.110388876857161,-0.83875984766652,-0.181132126590269,-2.3580981278872
"pipis",197,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","mamang","pipis",NA,NA,"",0.0618931058447743,221.543446244354,212.300016947649,211.204259220461,209.69239573157,208.382155004666,206.90411359632,205.048965812425,1.78492208502642,75.8951949842011,31.223928294952,"Initial","sentence final","focus",233.077321358221,-15.0540536289711,3.18064851067579,-0.229902024022355,-0.619569067433365,-0.736945325480711,-0.0912237180594047
"pipis",197,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","mamang","pipis",NA,NA,"",0.1549389536126,219.931965024773,218.15702529487,216.05340746402,212.91075528327,208.721449706896,205.325732898771,204.32670537266,-2.0905782703246,79.071727845171,31.9843195957487,"Final","sentence final","focus",218.379598340641,2.78584188918878,-1.57497588916364,0.126610847253058,0.797770305633122,-1.27602998427399,-0.0544532464217806
"pipis",201,"S15",1,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","anjing","pipis",NA,NA,"",0.0679453035947972,217.944138028972,206.71393177722,206.140204232353,205.368951102135,204.037365798438,202.127648488641,199.713139642641,2.69519444671634,74.4692102611096,30.7081099485404,"Initial","sentence final","focus",232.154969963497,-18.9559649866009,4.27917167195934,-0.32060768510658,-0.945267104801495,-0.607409857008795,-0.0507801019618727
"pipis",201,"S15",2,"PSE-20150318-S15_F.WAV","i","","i","light","heavy","yes","yes","b","right","anjing","pipis",NA,NA,"",0.148901899193788,218.347735188012,219.197900606939,218.257357250101,215.845855570757,211.457053779716,207.480477915413,209.822692445791,-4.1845027181434,77.5541137277527,32.2312425237188,"Final","sentence final","focus",210.656578385076,10.4991907167196,-3.46987682089035,0.277574539435838,1.3808278865639,-1.57484174410029,0.0120271560232464
"pipis",203,"S15",1,"PSE-20150318-S15_F.WAV","i","breath","i","light","heavy","yes","yes","b","right","pipis","kace",NA,NA,"",0.0634420519781997,207.603347538693,207.590109629403,207.35123952569,206.199654109654,204.781550008237,203.574048593187,201.769331237854,-0.272427287589004,76.6012252428884,36.5363843924745,"Initial","sentence final","focus",206.768201458235,1.2175364044228,-0.421216074248895,0.02088150702306,0.531484072291253,-0.972323560394296,0.335741693810136
"pipis",203,"S15",2,"PSE-20150318-S15_F.WAV","i","breath","i","light","heavy","yes","yes","b","right","pipis","kace",NA,NA,"",0.200480225767024,213.380019681253,211.735996229493,210.445873653449,206.848144238387,208.589185729411,214.242666080397,229.046941699015,-1.92063213750397,77.4105607211952,31.6518503301039,"Final","sentence final","focus",209.52141152047,6.73805287057766,-3.48615798506995,0.417137224747111,1.3886893129687,-1.2614443616159,-0.899683828477905
"pipis",204,"S6_",1,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","yes","no","a","right","kite","pipis",NA,NA,"",0.0569858661058333,255.142082358995,245.293407177065,242.982840769415,241.264277624279,239.588860911131,237.42181784803,234.737327673223,6.05081830417308,81.4634263742382,34.0200797957706,"Initial","sentence medial","focus",268.197310006759,-16.7662899688693,3.48240510213115,-0.253866263845914,-0.690130044165466,-0.0489419415006783,-0.1804026211019
"pipis",204,"S6_",2,"PSE-20150315_S6_F.WAV","i","","i","light","heavy","yes","no","a","right","kite","pipis",NA,NA,"",0.0704852596713863,256.804443672702,248.531604471811,245.085196378384,242.482327310241,239.603439121721,235.376090024737,227.513763195918,2.9185950508494,83.9695450351146,32.2063616743527,"Final","sentence medial","focus",269.604481681404,-16.1778230656295,3.52251505056114,-0.295928021473527,-0.737679867722052,-0.549440443117267,0.0633049518814317
"pipis",208,"S2_",1,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.0610505906297476,245.848772482858,241.685014315184,241.559025439629,241.36109763277,240.834890202811,239.999075511491,238.765677418459,2.3509705932022,73.0872473161321,36.9199737826386,"Initial","sentence final","no focus",251.222301465143,-7.22210875138431,1.68203215139339,-0.129806139552441,-0.0986237243452849,-0.588323659842707,0.215360839554326
"pipis",208,"S2_",2,"PSE-20150315_S2_F.WAV","i","","i","light","heavy","no","yes","d","top","kidau","kanan","pucuk","bawah","",0.22163038000167,223.511153401932,216.767223288625,211.230528835298,205.403610414647,200.771905490611,196.145603394636,191.64303450961,1.45297429865171,73.871919485516,35.9311727200838,"Final","sentence final","no focus",230.920514805986,-7.88673400395429,0.478687062184251,-0.021885434823495,0.121555233949393,-0.769951665891167,-0.517641680172079
